Date,Section,Title,Sentiment Score,Sentiment Interpretation,Web url
08/10/2024,World news,Tuesday briefing: Why Sue Gray was ousted – and what it means for No 10,0.9907,Positive,https://www.theguardian.com/world/2024/oct/08/tuesday-briefing-why-sue-gray-was-ousted-and-what-it-means-for-no-10
08/10/2024,World news,Tokyo cracks down on ‘kasuhara’ amid rise in customers abusing staff,-0.9916,Negative,https://www.theguardian.com/world/2024/oct/08/japan-tokyo-kasuhara-customer-harassment-crackdown
08/10/2024,World news,Rape trial verdict of main suspect in McCann disappearance expected in Germany,-0.9988,Negative,https://www.theguardian.com/world/2024/oct/08/trial-verdict-of-main-suspect-in-mccann-disappearance-germany-christian-brueckner
08/10/2024,World news,"One had lived 101 years, the other, just two hours: the stories of Gaza’s oldest victim and its youngest",-0.9958,Negative,https://www.theguardian.com/world/2024/oct/08/stories-of-gaza-oldest-victim-youngest
08/10/2024,World news,Ukraine war briefing: Hypersonic missile targets major Ukrainian airbase,-0.999,Negative,https://www.theguardian.com/world/2024/oct/08/ukraine-war-briefing-hypersonic-missile-strikes-at-major-ukrainian-airbase
27/10/2024,World news,Israeli strikes in Gaza kill 70 as UN chief calls civilians’ plight ‘unbearable’,-0.9997,Negative,https://www.theguardian.com/world/2024/oct/27/israeli-strikes-gaza-ramat-hasharon-bus-stop-un-chief
27/10/2024,World news,Georgia’s pro-EU opposition calls for protest over ‘rigged’ election result,0.9513,Positive,https://www.theguardian.com/world/2024/oct/27/georgias-pro-eu-opposition-calls-for-protest-over-rigged-election-result
27/10/2024,World news,Iran says it will respond ‘appropriately’ to Israeli strikes but does not seek war,-0.9983,Negative,https://www.theguardian.com/world/2024/oct/27/iran-supreme-leader-ayatollah-ali-khamenei-israel-attack
27/10/2024,World news,Remains of man whose death was recorded in 1197 saga uncovered in Norway,0.8408,Positive,https://www.theguardian.com/world/2024/oct/27/remains-of-man-whose-death-was-recorded-in-1197-saga-uncovered-in-norway
27/10/2024,World news,"Japan’s ruling coalition to lose majority in election, national broadcaster says",0.9878,Positive,https://www.theguardian.com/world/2024/oct/27/japan-election-ruling-coalition-exit-polls
27/10/2024,World news,Sámi languages can still be saved | Letter,0.9826,Positive,https://www.theguardian.com/world/2024/oct/27/sami-languages-can-still-be-saved
27/10/2024,World news,Georgia’s ruling pro-Russia party retains power in blow to EU aspirations,-0.9558,Negative,https://www.theguardian.com/world/2024/oct/27/georgia-election-calls-for-protests-as-ruling-pro-russia-party-declared-winner
27/10/2024,World news,Israel’s strikes on Iran reportedly hit air defence systems protecting energy sites,-0.9932,Negative,https://www.theguardian.com/world/2024/oct/27/israel-strikes-iran-air-defence-systems-energy-sites
27/10/2024,World news,"Who is Bidzina Ivanishvili, the shadowy billionaire behind Georgia’s pivot to Russia?",-0.9388,Negative,https://www.theguardian.com/world/2024/oct/27/who-is-bidzina-ivanishvili-the-shadowy-billionaire-founder-of-georgian-dream
27/10/2024,World news,Will Mexico’s plan to constitutionally ban vapes play into the hands of cartels?,-0.999,Negative,https://www.theguardian.com/world/2024/oct/27/mexico-vape-ban-cartels
27/10/2024,World news,Under-vaccinated ethnic minority groups in UK at higher risk of Covid,-0.8968,Negative,https://www.theguardian.com/world/2024/oct/27/undervaccinated-ethnic-minority-groups-in-uk-at-higher-risk-of-covid
27/10/2024,World news,"Ukraine war briefing: Russian attacks kill nine civilians across Ukraine, officials say",-0.9803,Negative,https://www.theguardian.com/world/2024/oct/27/ukraine-war-briefing-russian-attacks-kill-nine-civilians-across-ukraine-officials-say
24/10/2024,World news,Ukraine war briefing: Navalny widow blasts UN chief Guterres for meeting ‘murderer’ Putin,-0.9989,Negative,https://www.theguardian.com/world/2024/oct/25/ukraine-war-briefing-navalny-widow-blasts-un-chief-guterres-for-meeting-murderer-putin
24/10/2024,World news,State-backed loans to go to firms importing critical minerals into UK,0.9744,Positive,https://www.theguardian.com/world/2024/oct/25/state-backed-loans-firms-importing-critical-minerals-uk
24/10/2024,World news,UK ‘open to discussing non-cash forms of reparatory justice’ for former colonies,-0.9946,Negative,https://www.theguardian.com/world/2024/oct/24/uk-open-to-discussing-non-cash-forms-of-reparatory-justice-for-former-colonies
24/10/2024,World news,Limits on testing for bird flu in humans could pose difficulty for containing spread,-0.9383,Negative,https://www.theguardian.com/world/2024/oct/24/bird-flu-h1n1-outbreak-testing
24/10/2024,World news,Starmer’s refusal to discuss enslavement reparations has only magnified the issue ,-0.977,Negative,https://www.theguardian.com/world/2024/oct/24/starmers-refusal-to-discuss-enslavement-reparations-has-only-magnified-the-issue
24/10/2024,World news,Putin does not deny North Korea has sent soldiers to Russia,-0.9459,Negative,https://www.theguardian.com/world/2024/oct/24/putin-does-not-deny-north-korea-has-sent-soldiers-to-russia
24/10/2024,World news,Macron warns Netanyahu against ‘sowing barbarism’ in remarks on Lebanon,-0.8003,Negative,https://www.theguardian.com/world/2024/oct/24/macron-opens-conference-ceasefire-lebanon-israel
24/10/2024,World news,"Britain’s first black voter was in 1749, 25 years earlier than thought, and ran a pub",0.9765,Positive,https://www.theguardian.com/world/2024/oct/24/britains-first-black-voter-was-in-1749-25-years-earlier-than-thought-and-ran-a-pub
24/10/2024,World news,Wilhelmina Tempest obituary,-0.9264,Negative,https://www.theguardian.com/world/2024/oct/24/wilhelmina-tempest-obituary
24/10/2024,World news,Mozambique ruling party declared winner of election marred by killings,-0.2315,Negative,https://www.theguardian.com/world/2024/oct/24/mozambique-ruling-party-daniel-chapo-winner-presidential-election
24/10/2024,World news,At least 17 people killed in Israeli strike on school turned shelter in Nuseirat,-0.9926,Negative,https://www.theguardian.com/world/2024/oct/24/killed-israeli-strike-nuseirat-camp-central-gaza-strip
24/10/2024,World news,Father Gustavo Gutiérrez obituary,0.9387,Positive,https://www.theguardian.com/world/2024/oct/24/father-gustavo-gutierrez-obituary
24/10/2024,World news,Venezuelan opposition leaders win EU parliament’s top human rights honor,0.9989,Positive,https://www.theguardian.com/world/2024/oct/24/venezuela-opposition-eu-sakharov-prize
24/10/2024,World news,Simon Harris says lack of infrastructure could become a ‘drag’ on Ireland’s competitiveness,0.972,Positive,https://www.theguardian.com/world/2024/oct/24/simon-harris-says-lack-of-infrastructure-a-drag-on-ireland-economic-competitiveness
24/10/2024,World news,"Australians must keep up the fight for abortion rights, Jacinta Allan warns",0.8126,Positive,https://www.theguardian.com/world/2024/oct/25/jacinta-allan-queensland-election-abortion-policies
24/10/2024,World news,Afro-Brazilian artist Rosana Paulino is suturing the past to the present,0.991,Positive,https://www.theguardian.com/world/2024/oct/24/rosana-paulino-afro-brazilian-artist
24/10/2024,World news,Keir Starmer urged to ‘engage’ on reparations at Commonwealth summit,0.9202,Positive,https://www.theguardian.com/world/2024/oct/24/keir-starmer-urged-to-engage-on-reparations-at-commonwealth-summit
24/10/2024,World news,Mexican state mourns peacemaker priest as cartel violence surges: ‘They want to intimidate us’,-0.9986,Negative,https://www.theguardian.com/world/2024/oct/24/mexico-chiapas-priest-killed-cartel-violence
24/10/2024,World news,Hong Kong unearths its first ever dinosaur fossils,0.9244,Positive,https://www.theguardian.com/world/2024/oct/24/hong-kong-first-dinosaur-fossils-found-port-island
24/10/2024,World news,Turkey strikes in Syria and Iraq after attack on defence firm near Ankara,-0.9971,Negative,https://www.theguardian.com/world/2024/oct/24/turkey-airstrikes-syria-iraq-attack-defence-firm-hq-ankara-kurdish-militant-pkk
24/10/2024,World news,Thursday briefing: How the state is failing children with special needs – and what it costs,-0.997,Negative,https://www.theguardian.com/world/2024/oct/24/thursday-briefing-first-edition-send-special-education-needs-disability-england
24/10/2024,World news,"Muslims in Europe experiencing ‘worrying surge’ in racism, survey finds",-0.9905,Negative,https://www.theguardian.com/world/2024/oct/24/muslims-in-europe-experiencing-worrying-surge-in-racism-survey-finds
24/10/2024,World news,Israeli assault on northern Gaza forces postponement of polio vaccination campaign,-0.9969,Negative,https://www.theguardian.com/world/2024/oct/24/israel-gaza-strikes-jabalia-polio-vaccine-campaign-postponed
24/10/2024,World news,"Ukraine war briefing: Brics summit backfired on Putin with calls for peace, says Kyiv",0.7414,Positive,https://www.theguardian.com/world/2024/oct/24/ukraine-war-briefing-brics-summit-backfired-on-putin-with-calls-for-peace-says-kyiv
15/10/2024,World news,Ukraine war briefing: Authorities order evacuation of previously liberated Kupiansk,-0.9824,Negative,https://www.theguardian.com/world/2024/oct/16/ukraine-war-briefing-authorities-order-evacuation-of-previously-liberated-kupiansk
15/10/2024,World news,"My father Frank Habicht, the photographer who captured the ‘heart and restlessness’ of 1960s London",0.9977,Positive,https://www.theguardian.com/world/2024/oct/16/my-father-frank-habicht-the-photographer-who-captured-the-heart-and-restlessness-of-1960s-london
15/10/2024,World news,US warns Israel of potential halt to arms transfers if Gaza aid is not distributed,-0.9934,Negative,https://www.theguardian.com/world/2024/oct/15/us-israel-weapons-gaza-aid-letter
15/10/2024,World news,Von der Leyen to ask EU leaders to explore using ‘return hubs’ for migrants,0.7427,Positive,https://www.theguardian.com/world/2024/oct/15/ursual-von-der-leyen-to-ask-eu-leaders-to-explore-using-return-hubs-for-migrants
15/10/2024,World news,"Any retaliation against Iran will be based on national interest, says Israel",-0.9993,Negative,https://www.theguardian.com/world/2024/oct/15/iran-israel-retaliation-lebanon-gaza
15/10/2024,World news,Heartache over Austria’s move towards the far right | Letters,0.9741,Positive,https://www.theguardian.com/world/2024/oct/15/heartache-over-austria-move-towards-the-far-right
15/10/2024,World news,Air India plane makes emergency landing in Canada after bomb threat,-0.9986,Negative,https://www.theguardian.com/world/2024/oct/15/air-india-flight-bomb-threat-emergency-landing
15/10/2024,World news,Why has Canada accused Indian diplomats of ‘criminal’ activities?,-0.9997,Negative,https://www.theguardian.com/world/2024/oct/15/canada-india-tensions-explainer-fatal-shooting-sikh-leader-hardeep-singh-nijjar
15/10/2024,World news,Canadian police accuse India of working with criminal network to kill dissidents,-0.9994,Negative,https://www.theguardian.com/world/2024/oct/15/canadian-police-accuse-india-criminal-network-kill-dissidents
15/10/2024,World news,A Christian ‘doomsday cult’ is targeting Australian university campuses. Now former members want them stopped,0.2789,Positive,https://www.theguardian.com/world/2024/oct/15/shincheonji-church-doomsday-cult-universities-australia-ntwnfb
15/10/2024,World news,Giorgia Meloni plans Lebanon visit as fears grow for UN peacekeeping troops,0.0066,Neutral,https://www.theguardian.com/world/2024/oct/15/giorgia-meloni-plans-lebanon-visit-as-fears-grow-for-un-peacekeeping-troops
15/10/2024,World news,What is Unifil and why has Israel been firing on its positions in Lebanon?,-0.9474,Negative,https://www.theguardian.com/world/2024/oct/15/what-is-unifil-and-why-has-israel-been-firing-on-its-positions-in-lebanon
15/10/2024,World news,Taiwan to have satellite internet service as protection in case of Chinese attack,0.0644,Positive,https://www.theguardian.com/world/2024/oct/15/taiwan-to-have-satellite-internet-service-as-protection-in-case-of-chinese-attack
15/10/2024,World news,Gaza at risk of becoming ‘graveyard of international law’ – Palestinian lawyer,-0.9896,Negative,https://www.theguardian.com/world/2024/oct/15/gaza-at-risk-of-becoming-graveyard-of-international-law-palestinian-lawyer
15/10/2024,World news,Italy sends first asylum seekers to Albania under controversial pact,0.8885,Positive,https://www.theguardian.com/world/2024/oct/14/italy-first-asylum-seekers-albania-pact
15/10/2024,World news,Briton becomes youngest woman to climb world’s 14 highest peaks,0.9967,Positive,https://www.theguardian.com/world/2024/oct/15/briton-adriana-brownlee-youngest-woman-to-climb-worlds-14-highest-peaks
15/10/2024,World news,From China with love: coastguard’s ‘creepy’ message to Taiwan during military drills,-0.9799,Negative,https://www.theguardian.com/world/2024/oct/15/hi-my-sweetheart-china-love-heart-propaganda-taiwan
15/10/2024,World news,"North Korea blows up roads linking it with South, prompting warning shots at border",-0.9541,Negative,https://www.theguardian.com/world/2024/oct/15/north-korea-blows-up-roads-to-south
15/10/2024,World news,Tuesday briefing: How Keir Starmer pitched his vision of Britain to big business,0.9618,Positive,https://www.theguardian.com/world/2024/oct/15/first-edition-keir-starmer-investment-summit
15/10/2024,World news,Brazen shooting of politician revives fears Mumbai’s gangster past is returning,-0.9998,Negative,https://www.theguardian.com/world/2024/oct/15/baba-siddique-shooting-india-bandra-mumbai-politician
15/10/2024,World news,Traces of meeting hall and houses found at bronze age site in Germany,0.9322,Positive,https://www.theguardian.com/world/2024/oct/15/traces-of-meeting-hall-houses-bronze-age-site-seddin-germany
15/10/2024,World news,Chinese film star Fan Bingbing to make comeback after five-year purgatory,0.9939,Positive,https://www.theguardian.com/world/2024/oct/15/fan-bingbing-chinese-film-star-comeback-five-year-purgatory
15/10/2024,World news,Human rights groups urge Polish PM to shelve plan to suspend right to asylum,0.9817,Positive,https://www.theguardian.com/world/2024/oct/15/human-rights-groups-urge-polish-pm-to-shelve-plan-to-suspend-right-to-asylum
15/10/2024,World news,Journalist or Russian spy? The strange case of Pablo González,0.9994,Positive,https://www.theguardian.com/world/2024/oct/15/journalist-russian-spy-pablo-gonzalez-kremlin-illegal
15/10/2024,World news,"Prague bans night-time pub crawls in bid to attract ‘more cultured, wealthier’ tourists",-0.9457,Negative,https://www.theguardian.com/world/2024/oct/15/prague-pub-crawl-ban-tourism-zdenek-hrib
15/10/2024,World news,"Ukraine war briefing: Russian drone kills civilian women in car, say Kherson officials",-0.9974,Negative,https://www.theguardian.com/world/2024/oct/15/ukraine-war-briefing-russian-drone-kills-civilian-women-in-car-say-kherson-officials
25/10/2024,World news,Guadeloupe loses electricity after striking workers seize power station,-0.9524,Negative,https://www.theguardian.com/world/2024/oct/25/guadeloupe-power-outage-strike
25/10/2024,World news,Israeli airstrikes kill at least 72 across Gaza,-0.9951,Negative,https://www.theguardian.com/world/2024/oct/25/israeli-airstrikes-kill-across-gaza
25/10/2024,World news,Labour MPs urge Keir Starmer to clarify stance on non-cash slavery reparations,0.9036,Positive,https://www.theguardian.com/world/2024/oct/25/labour-mps-urge-keir-starmer-clarify-stance-non-cash-slavery-reparations
25/10/2024,World news,Poetic vision of a great uncle shot by a sniper in the first world war | Letter,-0.7501,Negative,https://www.theguardian.com/world/2024/oct/25/poetic-vision-of-a-great-uncle-shot-by-a-sniper-in-the-first-world-war
25/10/2024,World news,Lidia Thorpe protest reminds me of Keir Hardie’s in 1894 | Brief letters,0.8649,Positive,https://www.theguardian.com/world/2024/oct/25/lidia-thorpe-protest-reminds-me-of-keir-hardie-in-1894
25/10/2024,World news,Gisèle Pelicot lawyers: trial exposes ‘profound problem’ in attitudes to sexual violence,-0.9996,Negative,https://www.theguardian.com/world/2024/oct/25/gisele-pelicot-lawyers-trial-exposes-profound-problem-attitudes-sexual-violence
25/10/2024,World news,Tiny house with erotic frescoes uncovered in Pompeii,-0.836,Negative,https://www.theguardian.com/world/2024/oct/25/tiny-house-erotic-frescoes-phaedra-pompeii
25/10/2024,World news,"Israel must stop ‘ethnic cleansing’ in Gaza, Jordan tells US",0.6114,Positive,https://www.theguardian.com/world/2024/oct/25/israel-jordan-foreign-minister-ayman-safadi-stop-ethnic-cleansing-gaza
25/10/2024,World news,Legal bid for Ecuador forest to be recognised as song co-creator,0.9865,Positive,https://www.theguardian.com/world/2024/oct/25/legal-bid-for-ecuador-forest-to-be-recognised-as-song-co-creator
25/10/2024,World news,Three journalists killed by Israeli airstrike in southern Lebanon,-0.9986,Negative,https://www.theguardian.com/world/2024/oct/25/israel-airstrike-southern-lebanon-journalists-killed
25/10/2024,World news,‘Blood alliance’: why South Korea fears North’s involvement in Ukraine war,-0.998,Negative,https://www.theguardian.com/world/2024/oct/25/north-korea-russia-ukraine-war-troops-south-korea
25/10/2024,World news,British rabbis on the ‘fairly convincing’ portrayal of Jewish life in Nobody Wants This,0.99,Positive,https://www.theguardian.com/world/2024/oct/25/british-rabbis-on-the-fairly-convincing-portrayal-of-jewish-life-in-nobody-wants-this
25/10/2024,World news,High-stakes pension plebiscite could turn Uruguay’s election in to its ‘Brexit moment’,-0.9736,Negative,https://www.theguardian.com/world/2024/oct/25/uruguay-election-pension-referendum
25/10/2024,World news,Friday briefing: The Commonwealth summit that could put reparations ‘on the table’,0.9986,Positive,https://www.theguardian.com/world/2024/oct/25/first-edition-commonwealth-chogm-reparations
25/10/2024,World news,"What is kava? The peppery-tasting, slightly intoxicating drink enjoyed by King Charles",0.9951,Positive,https://www.theguardian.com/world/2024/oct/25/what-is-kava-the-peppery-tasting-slightly-intoxicating-drink-enjoyed-by-king-charles
25/10/2024,World news,Israel’s plan to ban Unrwa from accessing Gaza marks new low in its relations with UN,-0.999,Negative,https://www.theguardian.com/world/2024/oct/25/israels-plan-to-ban-unrwa-from-accessing-gaza-marks-new-low-in-its-relations-with-un
25/10/2024,World news,‘Inhumane and wicked’: anguish over Italy’s expanded surrogacy ban,-0.9975,Negative,https://www.theguardian.com/world/2024/oct/25/inhumane-wicked-surrogacy-italians-angry-ban
25/10/2024,World news,‘Sherpas are rarely seen as elite athletes’: record-breaking teenager’s fight for equality,0.9487,Positive,https://www.theguardian.com/world/2024/oct/25/sherpas-are-rarely-seen-as-elite-athletes-record-breaking-teenagers-fight-for-equality
25/10/2024,World news,US warns against ‘protracted’ campaign in Lebanon as Israel strikes Beirut,-0.9861,Negative,https://www.theguardian.com/world/2024/oct/25/israel-lebanon-strikes-beirut-us-ceasefire
19/10/2024,World news,Netanyahu’s house hit by drone as Israel and Hezbollah trade blows in Lebanon,-0.9996,Negative,https://www.theguardian.com/world/2024/oct/19/netanyahus-house-hit-by-drone-as-israel-and-hezbollah-trade-blows-in-lebanon
19/10/2024,World news,"Israel has its Bin Laden moment, but it can’t be sure killing Sinwar will see off Hamas | Jason Burke",-0.9995,Negative,https://www.theguardian.com/world/2024/oct/19/israel-bin-laden-killing-sinwar-hamas-decapitation-strategies
19/10/2024,World news,‘Bodies were dropped down quarry shafts’: secrets of millions buried in Paris catacombs come to light,-0.9905,Negative,https://www.theguardian.com/world/2024/oct/19/bodies-quarry-shafts-millions-buried-paris-catacombs
19/10/2024,World news,Mozambique opposition figures killed as protest grows over election results,-0.9897,Negative,https://www.theguardian.com/world/2024/oct/19/mozambique-opposition-figures-killed-protest-disputed-election-podemos
19/10/2024,World news,‘We leave viewers smarter’: fears over plans to close ‘world’s most highbrow’ TV station,0.9774,Positive,https://www.theguardian.com/world/2024/oct/19/fears-plans-close-highbrow-europe-tv-channel-3sat
19/10/2024,World news,UK experts warn against buying ‘XL bully cats’,-0.9808,Negative,https://www.theguardian.com/world/2024/oct/19/uk-experts-warn-against-buying-feline-equivalent-of-xl-bully-dog
19/10/2024,World news,"Drive-by shootings, arson and murder: is the Indian government trying to silence Canada’s Sikh activists?",-0.9997,Negative,https://www.theguardian.com/world/2024/oct/19/india-sikh-activists-violence
19/10/2024,World news,"UK will not apologise for role in slavery at Commonwealth summit, No 10 says",-0.9723,Negative,https://www.theguardian.com/world/2024/oct/19/uk-will-not-apologise-for-role-in-slavery-at-commonwealth-summit-no-10-says
19/10/2024,World news,‘All of this is to displace people’: Nabatieh reels from Israeli attacks on Lebanon,-0.9997,Negative,https://www.theguardian.com/world/2024/oct/19/nabatieh-israeli-attacks-airstrikes-lebanon-hezbollah
19/10/2024,World news,‘The case became a witch hunt’: how ‘killer nurse’ Daniela Poggiali fought to clear her name,-0.9999,Negative,https://www.theguardian.com/world/2024/oct/19/killer-nurse-daniela-poggiali-fought-to-clear-her-name-lucy-letby
19/10/2024,World news,Thinktanks issue UK ‘wake-up’ call to danger posed by scientific racism,-0.9921,Negative,https://www.theguardian.com/world/2024/oct/19/scientific-racism-danger-guardian-hope-not-hate-investigation
19/10/2024,World news,"In Israel, Sinwar’s killing brings catharsis, if not clarity",-0.9994,Negative,https://www.theguardian.com/world/2024/oct/19/israel-yayha-sinwar-killing-reaction-netanyahu
19/10/2024,World news,Ukraine war briefing: Moscow and Kyiv exchange 190 PoWs with United Arab Emirates mediating,-0.9942,Negative,https://www.theguardian.com/world/2024/oct/19/ukraine-war-briefing-moscow-and-kyiv-exchange-190-pows-with-united-arab-emirates-mediating
19/10/2024,World news,‘They refused to let me go’: Japanese workers turn to resignation agencies to quit jobs,-0.9947,Negative,https://www.theguardian.com/world/2024/oct/19/japan-workers-resignation-agencies-quit-job-work-life
07/10/2024,World news,"Severe Covid infections can inflame brain’s ‘control centre’, research says",-0.9952,Negative,https://www.theguardian.com/world/2024/oct/08/severe-covid-infections-can-inflame-brains-control-centre-research-says
07/10/2024,World news,Tunisia’s president wins landslide second term after cracking down on opponents,-0.6975,Negative,https://www.theguardian.com/world/2024/oct/07/tunisias-president-wins-landslide-second-term-after-cracking-down-on-opponents
07/10/2024,World news,Germans decry influence of English as ‘idiot’s apostrophe’ gets official approval,0.8374,Positive,https://www.theguardian.com/world/2024/oct/07/germany-influence-of-english-idiots-apostrophe
07/10/2024,World news,"Suddenly, all MPs know where the Chagos Islands are and what’s best for them | John Crace",0.9911,Positive,https://www.theguardian.com/world/2024/oct/07/mps-chagos-islands-mauritius-lammy-starmer-israel-gaza
07/10/2024,World news,"Lammy defends Chagos deal, saying it saves important UK-US military base",0.984,Positive,https://www.theguardian.com/world/2024/oct/07/david-lammy-defends-chagos-islands-deal-saves-uk-military-base
07/10/2024,World news,World leaders mark first anniversary of 7 October attack on Israel,-0.9979,Negative,https://www.theguardian.com/world/2024/oct/07/world-leaders-first-anniversary-7-october-hamas-attack-israel
07/10/2024,World news,Israel launches intense wave of airstrikes on 120 sites in Lebanon,-0.9986,Negative,https://www.theguardian.com/world/2024/oct/07/israeli-troop-reinforcements-cast-doubt-over-limited-lebanon-invasion
07/10/2024,World news,Reform the security council to make the UN’s role stronger and more meaningful | Letters,0.9207,Positive,https://www.theguardian.com/world/2024/oct/07/reform-security-council-to-make-un-role-stronger-and-more-meaningful
07/10/2024,World news,‘The pain will never leave’: Nova massacre survivors return to site one year on,-0.9924,Negative,https://www.theguardian.com/world/2024/oct/07/nova-festival-massacre-mourners-return-7-october-anniversary
07/10/2024,World news,Australian health worker in Gaza says conditions ‘worse than you can imagine’ a year into war,-0.9942,Negative,https://www.theguardian.com/world/2024/oct/08/australian-health-worker-in-gaza-says-conditions-worse-than-you-can-imagine-a-year-into-war-ntwnfb
07/10/2024,World news,‘They told us a big attack wouldn’t happen’: the intelligence failures before 7 October,-0.9998,Negative,https://www.theguardian.com/world/2024/oct/07/intelligence-failures-before-7-october-attack-hamas-israel-gaza
07/10/2024,World news,"Ireland is a ‘playground’ for Russian intelligence, says former army chief",0.9617,Positive,https://www.theguardian.com/world/2024/oct/07/ireland-is-a-playground-for-russian-intelligence-says-former-army-chief
07/10/2024,World news,Pakistan bans Pashtun group as government cracks down on dissent,-0.997,Negative,https://www.theguardian.com/world/2024/oct/07/pakistan-bans-pashtun-group-ptm-crackdown-dissent
07/10/2024,World news,"Israel marks 7 October with memorials and protests, as attacks on Lebanon and Gaza continue",-0.997,Negative,https://www.theguardian.com/world/2024/oct/07/october-7-anniversary-israel-memorial-protests-hamas-lebanon-hezbollah-attack
07/10/2024,World news,Biden to visit Angola as global powers vie for African influence,0.9936,Positive,https://www.theguardian.com/world/2024/oct/07/biden-to-visit-angola-as-global-powers-vie-for-african-influence
07/10/2024,World news,‘People hold me accountable for a fanatical rightwing government’: Jewish Americans on how their lives have changed since 7 October,-0.9118,Negative,https://www.theguardian.com/world/2024/oct/07/jewish-americans-gaza-october-7
07/10/2024,World news,‘I’ve lost 20 relatives. I feel helpless’: Palestinian Americans on how their lives have changed since 7 October,-0.9961,Negative,https://www.theguardian.com/world/2024/oct/07/palestine-american-israel-gaza-october-7
07/10/2024,World news,Mikola Bychok: Melbourne bishop’s appointment to College of Cardinals seen as gesture of support for Ukraine,0.8858,Positive,https://www.theguardian.com/world/2024/oct/07/mikola-bychok-australian-ukraine-bishop-college-of-cardinals-appointment
07/10/2024,World news,Division among Australian politicians easy to see and hear on 7 October anniversary,-0.9974,Negative,https://www.theguardian.com/world/2024/oct/07/division-among-australian-politicians-easy-to-see-and-hear-on-7-october-anniversary
07/10/2024,World news,Rescued elephants drown as heavy flooding hits Thai tourist hub Chiang Mai,-0.9939,Negative,https://www.theguardian.com/world/2024/oct/07/thailand-typhoon-yagi-elephants-rescued-chiang-mai
07/10/2024,World news,‘Postapocalyptic’: UK volunteer surgeons reflect on time in Gaza ,-0.9992,Negative,https://www.theguardian.com/world/2024/oct/07/postapocalyptic-uk-volunteer-surgeons-reflect-on-time-in-gaza
07/10/2024,World news,"Monday briefing: How the 7 October attacks changed Israel, Gaza and the future of the Middle East",-0.9995,Negative,https://www.theguardian.com/world/2024/oct/07/first-edition-israel-7-october-attack-anniversary
07/10/2024,World news,‘I have to keep going’: mother of Thai worker kidnapped by Hamas prays for his return,-0.4442,Negative,https://www.theguardian.com/world/2024/oct/07/i-have-to-keep-going-mother-of-thai-worker-kidnapped-by-hamas-prays-for-his-return
07/10/2024,World news,‘A year is just too long’: relatives of Gaza hostages speak of their anguish,-0.9997,Negative,https://www.theguardian.com/world/2024/oct/07/a-year-is-just-too-long-relatives-of-gaza-hostages-speak-of-their-anguish
07/10/2024,World news,New Zealand navy ship Manawanui sinks off Samoa,0.6808,Positive,https://www.theguardian.com/world/2024/oct/07/new-zealand-navy-ship-manawanui-sinks-off-samoa
07/10/2024,World news,"Communist China not the motherland, says Taiwan’s president, because our republic is older",-0.3415,Negative,https://www.theguardian.com/world/2024/oct/06/mainland-china-not-the-motherland-says-taiwans-president-because-our-republic-is-older
07/10/2024,World news,Ukraine war briefing: Anti-Kremlin figure Ildar Dadin dies fighting on Ukrainian side,-0.9934,Negative,https://www.theguardian.com/world/2024/oct/07/ukraine-war-briefing-drones-f-16s-and-patriots-on-dutch-menu-of-aid-to-kyiv-ukrainians
06/10/2024,World news,"Irregular migration into UK and large European countries is same as 2008, research shows",0.9852,Positive,https://www.theguardian.com/world/2024/oct/07/irregular-migration-into-uk-and-large-european-countries-is-same-as-2008-research-shows
06/10/2024,World news,Israel on high alert for 7 October as it escalates Gaza and Lebanon conflicts,-0.9995,Negative,https://www.theguardian.com/world/2024/oct/06/israel-escalates-bombing-gaza-lebanon-iran-threat
06/10/2024,World news,Democracy campaigners criticise President Saied as polls close in Tunisia,-0.9984,Negative,https://www.theguardian.com/world/2024/oct/06/democracy-campaigners-criticise-president-saied-as-voting-begins-in-tunisia
06/10/2024,World news,‘I’m bracing for the worst’: Beirut’s youth adjust to an emptied city,-0.9982,Negative,https://www.theguardian.com/world/2024/oct/06/im-bracing-for-worse-beiruts-youth-adjust-to-an-emptied-city
06/10/2024,World news,Heinz apologises after ad featuring black family sparks anger online,0.9623,Positive,https://www.theguardian.com/world/2024/oct/06/heinz-apologises-after-ad-featuring-black-family-sparks-anger-online
06/10/2024,World news,Lord Ouseley obituary,-0.9578,Negative,https://www.theguardian.com/world/2024/oct/06/lord-herman-ouseley-obituary
06/10/2024,World news,Climbers rescued after being stranded in Himalayas for three days,0.9835,Positive,https://www.theguardian.com/world/2024/oct/06/climbers-rescued-after-being-stranded-in-himalayas-for-three-days
06/10/2024,World news,Failed by leaders on both sides in the Middle East | Letters,-0.996,Negative,https://www.theguardian.com/world/2024/oct/06/failed-by-leaders-on-both-sides-in-the-middle-east
06/10/2024,World news,Western leaders’ silence about Israel’s atrocities gives free rein to Netanyahu | Letters,-0.9058,Negative,https://www.theguardian.com/world/2024/oct/06/western-leaders-silence-about-israel-atrocities-gives-free-rein-to-netanyahu
06/10/2024,World news,The nightmare of being a disabled Palestinian | Letters,-0.946,Negative,https://www.theguardian.com/world/2024/oct/06/the-nightmare-of-being-a-disabled-palestinian
06/10/2024,World news,"Iran seeks to stir up conflict, not avoid it | Letters",-0.9786,Negative,https://www.theguardian.com/world/2024/oct/06/iran-seeks-to-stir-up-conflict-not-avoid-it
